event_id,session_id,customer_id,event_type,event_timestamp,page_url,product_id,device_type,browser,utm_source,_loaded_at
EVT_000778,SES_410102,CUST_0130,search,2025-11-27T16:44:00,/cart,,mobile,firefox,google,2025-01-01T00:00:00
EVT_000779,SES_721726,CUST_0072,product_view,2023-03-18T12:49:40,/products/product-prod_023,PROD_023,mobile,edge,direct,2025-01-01T00:00:00
EVT_000780,SES_916323,CUST_0099,add_to_cart,2024-10-07T09:13:28,/products/product-prod_042,PROD_042,desktop,firefox,google,2025-01-01T00:00:00
EVT_000781,SES_856023,,checkout_complete,2025-10-05T10:46:18,/products/classique-bifold-wallet,,tablet,edge,instagram,2025-01-01T00:00:00
EVT_000782,SES_460142,CUST_0119,page_view,2025-11-07T19:23:50,/collections/bags,,desktop,safari,instagram,2025-01-01T00:00:00
EVT_000783,SES_619813,CUST_0037,page_view,2023-06-10T08:01:03,/products/le-haussmann-tote,,desktop,chrome,google,2025-01-01T00:00:00
EVT_000784,SES_807104,CUST_0048,add_to_cart,2025-08-25T22:03:31,/products/product-prod_012,PROD_012,desktop,chrome,direct,2025-01-01T00:00:00
EVT_000785,SES_569106,CUST_0051,remove_from_cart,2023-09-18T11:01:15,/products/product-prod_009,PROD_009,desktop,firefox,instagram,2025-01-01T00:00:00
EVT_000786,SES_154391,CUST_0142,checkout_complete,2023-03-09T11:33:18,/products/rivoli-shoulder-bag,,tablet,safari,,2025-01-01T00:00:00
EVT_000787,SES_704154,CUST_0126,page_view,2024-11-16T14:08:01,/collections/belts,,mobile,chrome,google,2025-01-01T00:00:00
EVT_000788,SES_930270,,checkout_complete,2024-04-30T11:43:49,/collections/belts,,desktop,safari,,2025-01-01T00:00:00
EVT_000789,SES_840144,,checkout_start,2024-04-30T18:02:58,/collections/bags,,desktop,firefox,email,2025-01-01T00:00:00
EVT_000790,SES_980897,CUST_0048,remove_from_cart,2024-08-28T19:29:09,/products/product-prod_008,PROD_008,desktop,chrome,email,2025-01-01T00:00:00
EVT_000791,SES_466392,CUST_0108,product_view,2024-09-04T09:39:58,/products/product-prod_017,PROD_017,desktop,edge,direct,2025-01-01T00:00:00
EVT_000792,SES_695300,CUST_0146,page_view,2024-05-12T15:47:07,/,,desktop,chrome,email,2025-01-01T00:00:00
EVT_000793,SES_518384,CUST_0139,page_view,2024-07-19T14:58:00,/collections/belts,,desktop,chrome,instagram,2025-01-01T00:00:00
EVT_000794,SES_717864,CUST_0115,remove_from_cart,2024-05-16T19:08:02,/products/product-prod_010,PROD_010,desktop,chrome,direct,2025-01-01T00:00:00
EVT_000795,SES_276267,,add_to_cart,2023-10-25T14:57:29,/products/product-prod_010,PROD_010,desktop,safari,direct,2025-01-01T00:00:00
EVT_000796,SES_367627,CUST_0121,remove_from_cart,2024-12-03T16:51:34,/products/product-prod_021,PROD_021,mobile,safari,email,2025-01-01T00:00:00
EVT_000797,SES_274394,CUST_0116,product_view,2025-04-11T17:42:53,/products/product-prod_012,PROD_012,mobile,safari,facebook,2025-01-01T00:00:00
EVT_000798,SES_652848,CUST_0092,product_view,2025-09-24T12:49:03,/products/product-prod_041,PROD_041,desktop,edge,,2025-01-01T00:00:00
EVT_000799,SES_565764,CUST_0134,product_view,2024-09-30T13:35:51,/products/product-prod_004,PROD_004,mobile,chrome,email,2025-01-01T00:00:00
EVT_000800,SES_484314,,product_view,2025-11-03T16:29:20,/products/product-prod_005,PROD_005,mobile,edge,email,2025-01-01T00:00:00
